"";"mouse";"human";"mousemodule";"Taman_UC_logFC";"Lloyd_UC_logFC";"Lloyd_CD_logFC";"Taman_UC_reg";"Lloyd_UC_reg";"Lloyd_CD_reg"
"1508";"Azgp1";"AZGP1";NA;NA;1,39517357780795;NA;NA;"up";NA
"21310";"Fut2";"SEC1P";2;NA;1,07624209493623;NA;NA;"up";NA
"2099";"C4a";"C4B";NA;NA;1,3869751999236;NA;NA;"up";NA
"21233";"Scn2a";"SCN2A";NA;NA;1,30839492609274;NA;NA;"up";NA
"17736";"Phlda2";"PHLDA2";2;NA;1,19004724283336;NA;NA;"up";NA
"23576";"Tbx18";"TBX18";NA;NA;1,84093721585737;NA;NA;"up";NA
"9414";"Igfbp2";"IGFBP2";8;NA;1,18853252608023;NA;NA;"up";NA
"25477";"Unc80";"UNC80";7;NA;-1,13295002907671;NA;NA;"down";NA
"24785";"Trib2";"TRIB2";NA;1,55991295307184;1,14867033663099;NA;"up";"up";NA
"12129";"Krt2";"KRT2";NA;NA;1,57849636651474;NA;NA;"up";NA
"2723";"Cd300lg";"CD300LG";NA;NA;1,27804927907169;NA;NA;"up";NA
"780";"Angptl1";"ANGPTL1";8;NA;-1,05685042313874;NA;NA;"down";NA
"3440";"Cldn8";"CLDN8";NA;-1,90306862175241;-2,17925264209546;NA;"down";"down";NA
"23065";"St8sia2";"ST8SIA2";NA;NA;-1,02906875654549;NA;NA;"down";NA
"14829";"Mst1";"MST1L";NA;NA;-1,94129328914282;NA;NA;"down";NA
"14203";"Mir24-2";"MIR24-2";NA;NA;1,03617090185447;NA;NA;"up";NA
"781";"Angptl2";"ANGPTL2";8;NA;1,55094466052146;NA;NA;"up";NA
"6834";"Fzd9";"FZD9";NA;NA;1,25115877443298;NA;NA;"up";NA
"1500";"Avpr1b";"AVPR1B";NA;NA;-1,02419955448402;NA;NA;"down";NA
"23868";"Thrb";"THRB";8;-1,50268144134605;-1,0750988588374;NA;"down";"down";NA
"7138";"Gja4";"GJA4";NA;1,08544770419755;1,33380213085617;NA;"up";"up";NA
"5551";"Egr2";"EGR2";1;1,2166464068662;1,33924835062364;NA;"up";"up";NA
"22487";"Sox18";"SOX18";NA;1,06208031954959;1,31742548633944;NA;"up";"up";NA
"23575";"Tbx15";"TBX15";NA;NA;1,73769349760037;NA;NA;"up";NA
"19595";"Prr16";"PRR16";NA;NA;1,25694845362869;NA;NA;"up";NA
"3374";"Ckb";"CKB";7;-1,65342193111894;-1,30979607363436;NA;"down";"down";NA
"5128";"Dnah5";"DNAH5";NA;NA;1,26336852989607;NA;NA;"up";NA
"24265";"Tmigd1";"TMIGD1";1;-2,31897512796699;-1,32166450593047;NA;"down";"down";NA
"6410";"Fcrl5";"FCRL5";NA;2,00481219787239;1,42799227019252;NA;"up";"up";NA
"11200";"Iglv1";"IGLV7-43";NA;NA;1,40627683444237;NA;NA;"up";NA
"6628";"Foxe3";"FOXE3";NA;NA;-1,03935023658816;NA;NA;"down";NA
"11194";"Igll1";"IGLL1";NA;NA;1,30232457132513;NA;NA;"up";NA
"22438";"Snx32";"SNX32";NA;NA;-1,15072751464313;NA;NA;"down";NA
"7435";"Gpr83";"GPR83";7;NA;-1,21636135297728;NA;NA;"down";NA
"9456";"Ighv1-11";"IGHV1-18";NA;NA;1,4460884738261;NA;NA;"up";NA
"25093";"Ttc9";"TTC9";NA;1,41446611390768;1,17259760242581;NA;"up";"up";NA
"12871";"Lemd1";"LEMD1";NA;NA;1,58765782774249;NA;NA;"up";NA
"11695";"Kcnip1";"KCNIP1";7;NA;-1,3614311085142;NA;NA;"down";NA
"3621";"Cntn3";"CNTN3";NA;-1,30688872246798;-1,07700529477689;NA;"down";"down";NA
"5552";"Egr3";"EGR3";2;1,54191573386166;1,44092862577961;NA;"up";"up";NA
"25433";"Raet1a";"ULBP1";NA;NA;1,48759041768216;NA;NA;"up";NA
"21180";"Sbspon";"SBSPON";NA;NA;1,09473123812811;NA;NA;"up";NA
"1659";"Bdnf";"BDNF";NA;NA;1,3524918069913;NA;NA;"up";NA
"2677";"Cd177";"CD177";1;NA;-1,47614313999374;NA;NA;"down";NA
"6023";"Fads6";"FADS6";NA;NA;-1,78607184036486;NA;NA;"down";NA
"10817";"Igkc";"IGKV1-5";NA;NA;1,39856693390895;NA;NA;"up";NA
"6873";"Gabrr1";"GABRR1";NA;NA;-1,80781697599346;NA;NA;"down";NA
"10830";"Igkc";"IGKV1-6";NA;NA;1,44065030225038;NA;NA;"up";NA
"11204";"Iglv1";"IGLV8-61";NA;NA;1,57769688359448;NA;NA;"up";NA
"12724";"Lama1";"LAMA1";NA;-1,8996422526788;-1,01515020293821;NA;"down";"down";NA
"609";"Aldh1a2";"ALDH1A2";NA;3,40591689710851;2,22195488621424;NA;"up";"up";NA
"2496";"Ccdc3";"CCDC3";NA;NA;1,32379991929794;NA;NA;"up";NA
"1052";"Aqp7";"AQP7";NA;-2,62009942404502;-1,22142414275441;NA;"down";"down";NA
"11294";"Il33";"IL33";7;1,50886346524194;1,02431272449357;NA;"up";"up";NA
"3404";"Clcnka";"CLCNKB";NA;NA;-1,97517337226873;NA;NA;"down";NA
"10752";"Igkc";"IGKV1-17";NA;NA;1,38968585805518;NA;NA;"up";NA
"16013";"Onecut2";"ONECUT2";NA;NA;1,54774808986768;NA;NA;"up";NA
"10432";"Ighv5-12";"IGHV3-33";NA;NA;1,25737592001816;NA;NA;"up";NA
"11269";"Il1rl1";"IL1RL1";1;NA;1,22790313474385;NA;NA;"up";NA
"6606";"Folr2";"FOLR3";NA;NA;2,26680248195785;NA;NA;"up";NA
"9067";"Htra3";"HTRA3";7;1,11869685944276;1,37104900028651;NA;"up";"up";NA
"6860";"Gabra4";"GABRA4";NA;NA;1,15305199842044;NA;NA;"up";NA
"13133";"Lrfn2";"LRFN2";NA;NA;-1,07138365368168;NA;NA;"down";NA
"17895";"Pla2g12b";"PLA2G12B";2;-2,82166667074053;-1,43442504135318;NA;"down";"down";NA
"11212";"Igsf5";"IGSF5";2;NA;-1,25523903897661;NA;NA;"down";NA
"21210";"Scg2";"SCG2";7;NA;-1,03686193562357;NA;NA;"down";NA
"45";"Abca8a";"ABCA8";7;-1,44108124701044;-1,16672132029314;NA;"down";"down";NA
"12719";"Lag3";"LAG3";1;1,89071751577615;1,118766157098;NA;"up";"up";NA
"17268";"Panx2";"PANX2";NA;NA;1,63915028457847;NA;NA;"up";NA
"2993";"Cebpe";"CEBPE";NA;NA;1,38937734503978;NA;NA;"up";NA
"5461";"Ecscr";"ECSCR";2;1,10641806776677;1,05025558591549;NA;"up";"up";NA
"12903";"Lgi2";"LGI2";NA;1,88057117872512;1,21860125108787;NA;"up";"up";NA
"5646";"Elfn1";"ELFN1";NA;NA;1,13696381842988;NA;NA;"up";NA
"17927";"Plaur";"PLAUR";2;1,5844039393295;1,32245276974502;NA;"up";"up";NA
"3679";"Col4a2";"COL4A2";7;NA;1,09988821487344;NA;NA;"up";NA
"17988";"Plekhs1";"PLEKHS1";2;1,661979738168;1,14506766612874;NA;"up";"up";NA
"10677";"Ighv12-3";"IGHV4OR15-8";NA;NA;1,85597022755887;NA;NA;"up";NA
"3664";"Col18a1";"COL18A1";NA;1,26317088455309;1,25944025016169;NA;"up";"up";NA
"21828";"Slc1a7";"SLC1A7";NA;NA;-1,34921213190922;NA;NA;"down";NA
"10765";"Igkc";"IGKV1-27";NA;NA;1,33783108160826;NA;NA;"up";NA
"2759";"Cd80";"CD80";NA;1,7864986416103;1,44979853746148;NA;"up";"up";NA
"1617";"Bche";"BCHE";7;-1,69346075921447;-1,1506277080146;NA;"down";"down";NA
"15340";"Necab2";"NECAB2";NA;NA;-1,2196599494501;NA;NA;"down";NA
"13771";"Mcam";"MCAM";7;1,04989117770763;1,04573290526529;NA;"up";"up";NA
"6523";"Fjx1";"FJX1";NA;NA;1,46821941328388;NA;NA;"up";NA
"24371";"Tnnc2";"TNNC2";NA;-1,95986235694367;-1,03807897138095;NA;"down";"down";NA
"10960";"Igkc";"IGKV1D-43";NA;NA;1,79687674073491;NA;NA;"up";NA
"19862";"Ptgir";"PTGIR";NA;1,46668243086101;1,39382057321047;NA;"up";"up";NA
"15716";"Nr4a1";"NR4A1";2;NA;1,61998475817593;NA;NA;"up";NA
"24452";"Tpbgl";"TPBGL";NA;NA;1,29854270034358;NA;NA;"up";NA
"3926";"Cryba4";"CRYBA4";NA;NA;1,27208373117257;NA;NA;"up";NA
"4311";"Cyp2w1";"CYP2W1";7;NA;-1,3060742316214;NA;NA;"down";NA
"6572";"Fmo2";"FMO2";8;NA;1,78629280164425;NA;NA;"up";NA
"19884";"Ptp4a3";"PTP4A3";NA;1,42804629973049;1,1100133464562;NA;"up";"up";NA
"3666";"Col1a1";"COL1A1";7;1,31598281866187;1,54564866956249;NA;"up";"up";NA
"14942";"Muc16";"MUC16";4;2,16144650222685;1,47898443911655;NA;"up";"up";NA
"10408";"Ighv5-12";"IGHV3-30";NA;NA;1,29460608513449;NA;NA;"up";NA
"15808";"Ntng1";"NTNG1";NA;NA;-1,20274169451661;NA;NA;"down";NA
"20251";"Rassf10";"RASSF10";NA;NA;-1,35613982258603;NA;NA;"down";NA
"21365";"Sema3e";"SEMA3E";NA;-1,65212961414642;-1,21156658394326;NA;"down";"down";NA
"1527";"B3gnt4";"B3GNT4";NA;NA;1,05861953261928;NA;NA;"up";NA
"24215";"Tmem45a";"TMEM45A";NA;NA;1,0865113167097;NA;NA;"up";NA
"10197";"Ighv1-11";"IGHV1OR15-9";NA;NA;1,48504516031395;NA;NA;"up";NA
"4263";"Cyp2c29";"CYP2C8";NA;NA;-1,14031976663646;NA;NA;"down";NA
"28279";"9130023H24Rik";"ZNF676";NA;NA;-1,12205921483412;NA;NA;"down";NA
"21997";"Slc35d3";"SLC35D3";NA;NA;1,23051469147099;NA;NA;"up";NA
"9429";"Ighe";"IGHE";NA;NA;1,74542691769486;NA;NA;"up";NA
"6877";"Gad2";"GAD2";NA;NA;-1,38625414577892;NA;NA;"down";NA
"3661";"Col15a1";"COL15A1";7;NA;1,19249964931012;NA;NA;"up";NA
"11188";"Iglc1";"IGLC3";NA;NA;1,19738598194713;NA;NA;"up";NA
"10320";"Ighv8-11";"IGHV2-5";NA;NA;1,39407223064837;NA;NA;"up";NA
"21669";"Siah3";"SIAH3";NA;NA;-1,12204524937312;NA;NA;"down";NA
"7344";"Gpc5";"GPC5";NA;NA;-1,50575519059058;NA;NA;"down";NA
"25139";"Tubb3";"TUBB3";NA;1,47098509230184;1,16325315380191;NA;"up";"up";NA
"11947";"Klf2";"KLF2";NA;1,34000369610792;1,06904808669142;NA;"up";"up";NA
"8965";"Hs3st5";"HS3ST5";NA;NA;-1,3513822283058;NA;NA;"down";NA
"14507";"Mobp";"MOBP";NA;NA;-1,06087026547868;NA;NA;"down";NA
"19840";"Ptchd4";"PTCHD4";NA;NA;1,7468349692623;NA;NA;"up";NA
"2596";"Ccl4";"CCL4L1";1;NA;2,22797247810847;NA;NA;"up";NA
"5924";"Etv4";"ETV4";NA;NA;1,0290313692082;NA;NA;"up";NA
"13252";"Lrrtm4";"LRRTM4";NA;NA;-1,0912692159254;NA;NA;"down";NA
"13729";"Matn3";"MATN3";NA;NA;1,05611111935605;NA;NA;"up";NA
"24978";"Trpv4";"TRPV4";NA;NA;1,05076338412015;NA;NA;"up";NA
"394";"Adora1";"ADORA1";NA;NA;1,03540930595319;NA;NA;"up";NA
"2474";"Ccdc181";"CCDC181";NA;NA;-1,26813321185323;NA;NA;"down";NA
"7485";"Grem1";"GREM1";NA;1,81011732143278;1,56328338747767;NA;"up";"up";NA
"1582";"Batf";"BATF";1;2,09584867477099;1,28427244319168;NA;"up";"up";NA
"16586";"Or51e2";"OR51E2";NA;NA;-1,56338838934405;NA;NA;"down";NA
"11520";"Itgax";"ITGAX";1;2,12741299448608;1,23634278693398;NA;"up";"up";NA
"12640";"Gm29735";"KRTAP5-9";NA;NA;-1,06524970386089;NA;NA;"down";NA
"1290";"Asic2";"ASIC2";NA;NA;-1,01488434502921;NA;NA;"down";NA
"24862";"Trim58";"TRIM58";NA;NA;1,01187735476562;NA;NA;"up";NA
"2111";"Gm1043";"C4orf50";NA;NA;1,84449263549092;NA;NA;"up";NA
"3951";"Csdc2";"CSDC2";7;NA;1,56384749356282;NA;NA;"up";NA
"11349";"Inhbb";"INHBB";NA;NA;1,10510332223116;NA;NA;"up";NA
"3962";"Csgalnact1";"CSGALNACT1";NA;NA;1,22041417780315;NA;NA;"up";NA
"11094";"Igkv18-36";"IGKV3D-11";NA;NA;1,51918660886135;NA;NA;"up";NA
"4071";"Ctla4";"CTLA4";1;2,58458660489516;1,54130148780807;NA;"up";"up";NA
"21759";"Slamf9";"SLAMF9";NA;NA;1,77056251249634;NA;NA;"up";NA
"23699";"Tenm1";"TENM1";NA;NA;-1,03215610904767;NA;NA;"down";NA
"10895";"Igkc";"IGKV1D-16";NA;NA;1,57574278810478;NA;NA;"up";NA
"24343";"Tnfrsf8";"TNFRSF8";1;2,56611986997553;1,38153575733331;NA;"up";"up";NA
"17757";"Pi16";"PI16";6;NA;-1,48583435526183;NA;NA;"down";NA
"21787";"Slc15a1";"SLC15A1";7;NA;-1,34661669111739;NA;NA;"down";NA
"18003";"Pln";"PLN";7;NA;1,01702114356478;NA;NA;"up";NA
"15896";"Nutm2";"NUTM2B";NA;NA;1,12216732207613;NA;NA;"up";NA
"6744";"Frrs1l";"FRRS1L";NA;NA;-1,07995132946486;NA;NA;"down";NA
"13882";"Meiob";"MEIOB";NA;NA;-1,38696350868394;NA;NA;"down";NA
"6742";"Frmpd4";"FRMPD4";NA;NA;-1,0592770410304;NA;NA;"down";NA
"8371";"Has1";"HAS1";NA;NA;2,56799916087435;NA;NA;"up";NA
"1584";"Batf3";"BATF3";NA;NA;1,18040153958797;NA;NA;"up";NA
"5026";"Dio3os";"DIO3OS";NA;NA;-1,09130713887311;NA;NA;"down";NA
"25360";"Ugt1a10";"UGT1A7";NA;-2,45548837394979;-1,06700822566774;NA;"down";"down";NA
"5558";"Ehd3";"EHD3";NA;1,21896144939364;1,0529245216962;NA;"up";"up";NA
"21805";"Slc16a9";"SLC16A9";7;-1,90303209423794;-1,11034769818577;NA;"down";"down";NA
"3687";"Col6a1";"COL6A1";8;NA;1,11506516296578;NA;NA;"up";NA
"13384";"Madcam1";"MADCAM1";NA;2,53432781109682;1,11672109198061;NA;"up";"up";NA
"20296";"Rbm24";"RBM24";NA;NA;-1,27683309015881;NA;NA;"down";NA
"11543";"Itln1";"ITLN2";2;NA;2,63340288132596;NA;NA;"up";NA
"17508";"Pde4b";"PDE4B";NA;1,58724372695541;1,21515526515765;NA;"up";"up";NA
"7149";"Gjc1";"GJC1";NA;1,03321905135734;1,20026574896692;NA;"up";"up";NA
"21757";"Slamf7";"SLAMF7";1;1,04210905014867;1,01761448644628;NA;"up";"up";NA
"14803";"Msc";"MSC";NA;1,50219224220492;1,07357601440454;NA;"up";"up";NA
"10083";"Ighv1-11";"IGHV1-8";NA;NA;1,80452836423065;NA;NA;"up";NA
"9855";"Ighv1-11";"IGHV1-58";NA;NA;1,643080291056;NA;NA;"up";NA
"4508";"Dclk3";"DCLK3";7;NA;1,10154821734131;NA;NA;"up";NA
"21781";"Slc13a2";"SLC13A2";NA;-1,35658661597109;-1,3135647134357;NA;"down";"down";NA
"23935";"Tktl1";"TKTL1";NA;NA;1,10648922012838;NA;NA;"up";NA
"11104";"Igkv18-36";"IGKV3D-15";NA;NA;1,13696474216671;NA;NA;"up";NA
"12093";"Kng1";"KNG1";NA;NA;-1,19194994240283;NA;NA;"down";NA
"7534";"Grpr";"GRPR";NA;NA;1,34973412649706;NA;NA;"up";NA
"10869";"Igkc";"IGKV1D-12";NA;NA;1,46412759367776;NA;NA;"up";NA
"24316";"Tnf";"TNF";1;1,79270815579092;1,26990605625539;NA;"up";"up";NA
"2513";"Ccdc60";"CCDC60";NA;NA;1,09230885037066;NA;NA;"up";NA
"11719";"Kcnk15";"KCNK15";NA;NA;-1,23694560400156;NA;NA;"down";NA
"23976";"Tm4sf20";"TM4SF20";NA;-1,13003886260525;1,55892303075815;NA;"down";"up";NA
"20780";"Ropn1l";"ROPN1L";NA;NA;1,49085925350363;NA;NA;"up";NA
"13995";"Mgp";"MGP";NA;NA;1,08028786661455;NA;NA;"up";NA
"310";"Adamts6";"ADAMTS6";NA;NA;1,01933337000479;NA;NA;"up";NA
"11582";"Jakmip1";"JAKMIP1";NA;2,31981931145484;1,2212254675808;NA;"up";"up";NA
"1922";"Gm13889";"C11orf96";NA;NA;1,09797544678918;NA;NA;"up";NA
"5067";"Dlk2";"DLK2";NA;NA;1,1524428888038;NA;NA;"up";NA
"23066";"St8sia3";"ST8SIA3";NA;NA;-1,23187247878526;NA;NA;"down";NA
"16002";"Olfml2b";"OLFML2B";NA;1,44079144152887;1,20932281450711;NA;"up";"up";NA
"10523";"Ighv5-12";"IGHV3-7";NA;NA;1,15030807510049;NA;NA;"up";NA
"8917";"Hoxd10";"HOXD10";NA;NA;-1,44353936626873;NA;NA;"down";NA
"20778";"Ropn1";"ROPN1";NA;NA;-1,13647910902003;NA;NA;"down";NA
"7194";"Glra2";"GLRA2";NA;-1,97600641852329;-1,54755859061505;NA;"down";"down";NA
"24342";"Tnfrsf4";"TNFRSF4";1;1,73833200600996;1,26352956637423;NA;"up";"up";NA
"2593";"Ccl3";"CCL3L1";1;NA;2,13249711952146;NA;NA;"up";NA
"837";"Ankrd45";"ANKRD45";NA;NA;1,25848542317986;NA;NA;"up";NA
"6475";"Fgf7";"FGF7";NA;1,06463080948556;1,20472149846096;NA;"up";"up";NA
"10778";"Igkc";"IGKV1-33";NA;NA;1,64319885604968;NA;NA;"up";NA
"10464";"Ighv5-12";"IGHV3-43";NA;NA;1,72907187789611;NA;NA;"up";NA
"1270";"Asb5";"ASB5";NA;NA;-1,28037452280079;NA;NA;"down";NA
"8952";"Hrh2";"HRH2";1;2,15194527810137;1,44641451721083;NA;"up";"up";NA
"25172";"Twist1";"TWIST1";NA;NA;1,54460923183975;NA;NA;"up";NA
"20000";"Pyy";"PYY";NA;NA;-1,12428485782808;NA;NA;"down";NA
"1504";"Axdnd1";"AXDND1";NA;NA;1,08287181357831;NA;NA;"up";NA
"4982";"Dhh";"DHH";NA;NA;1,25100716262691;NA;NA;"up";NA
"18343";"Ppp1r1a";"PPP1R1A";NA;NA;-1,0199718046731;NA;NA;"down";NA
"10649";"Ighv12-3";"IGHV4-39";NA;NA;1,28763384501658;NA;NA;"up";NA
"26233";"Zbtb32";"ZBTB32";NA;NA;1,4519048158618;NA;NA;"up";NA
"7553";"Gsg1";"GSG1";NA;NA;-1,30020916719946;NA;NA;"down";NA
"22733";"Spock3";"SPOCK3";NA;NA;-1,24103288533178;NA;NA;"down";NA
"5260";"Dpp10";"DPP10";7;-1,5037020814954;-1,44531669846399;NA;"down";"down";NA
"24344";"Tnfrsf9";"TNFRSF9";1;2,91579047570849;1,43165903545926;NA;"up";"up";NA
"2730";"Cd38";"CD38";2;1,87509005039187;1,06997174134491;NA;"up";"up";NA
"1881";"Btn1a1";"BTN1A1";NA;NA;1,12338977362235;NA;NA;"up";NA
"15632";"Notch3";"NOTCH3";NA;NA;1,10707893775156;NA;NA;"up";NA
"10531";"Ighv10-1";"IGHV3-72";NA;NA;1,16615721790479;NA;NA;"up";NA
"17467";"Pcsk1";"PCSK1";NA;1,97312077663611;1,07123301859622;NA;"up";"up";NA
"224";"Actc1";"ACTC1";NA;NA;1,35641144476554;NA;NA;"up";NA
"2166";"Car1";"CA1";6;-2,51181560020858;-1,33034849744067;NA;"down";"down";NA
"14475";"Mmp9";"MMP9";2;2,43694935196833;1,46213057713047;NA;"up";"up";NA
"19953";"Pvalb";"PVALB";NA;NA;1,2278016569919;NA;NA;"up";NA
"22094";"Slc5a10";"SLC5A10";NA;NA;-1,04568589661829;NA;NA;"down";NA
"24494";"Tpte";"TPTE2";NA;1,35398487124336;1,18935777206517;NA;"up";"up";NA
"3852";"Crabp1";"CRABP1";NA;NA;-1,16425111575262;NA;NA;"down";NA
"20094";"Rab6b";"RAB6B";7;NA;-1,01665001758742;NA;NA;"down";NA
"24336";"Tnfrsf18";"TNFRSF18";2;NA;1,07817904657317;NA;NA;"up";NA
"3667";"Col1a2";"COL1A2";7;NA;1,1620976618275;NA;NA;"up";NA
"17447";"Pck1";"PCK1";7;-2,17698440720282;-1,33516302326156;NA;"down";"down";NA
"23055";"St6gal2";"ST6GAL2";NA;NA;-1,52781177604852;NA;NA;"down";NA
"25374";"Ugt2a3";"UGT2A3";NA;-1,79045659949656;-1,20256279955654;NA;"down";"down";NA
"10384";"Ighv5-12";"IGHV3-20";NA;NA;1,35634338095708;NA;NA;"up";NA
"23777";"Tfap2a";"TFAP2A";NA;NA;1,27937062433478;NA;NA;"up";NA
"10670";"Ighv12-3";"IGHV4-61";NA;NA;1,24681764841029;NA;NA;"up";NA
"21730";"Six1";"SIX1";5;NA;1,66094314574171;NA;NA;"up";NA
"1259";"Asb11";"ASB11";NA;NA;1,12707000380782;NA;NA;"up";NA
"11004";"Igkv1-110";"IGKV2-28";NA;NA;1,44043252272094;NA;NA;"up";NA
"19849";"Ptgds";"PTGDS";NA;2,17792437106896;1,35927589047684;NA;"up";"up";NA
"2582";"Ccl22";"CCL22";1;2,45946358187918;1,22525919257701;NA;"up";"up";NA
"10364";"Ighv5-12";"IGHV3-13";NA;NA;1,2737894123854;NA;NA;"up";NA
"7412";"Gpr3";"GPR3";NA;NA;1,14381151689808;NA;NA;"up";NA
"13286";"Ltbp2";"LTBP2";NA;1,27884855421442;1,10755777501732;NA;"up";"up";NA
"15718";"Nr4a3";"NR4A3";NA;1,09893322510488;1,55808040414456;NA;"up";"up";NA
"9798";"Ighv1-11";"IGHV1-46";NA;NA;1,19658066139221;NA;NA;"up";NA
"22203";"Slitrk3";"SLITRK3";NA;NA;-1,15636933089682;NA;NA;"down";NA
"11209";"Igsf21";"IGSF21";NA;NA;-1,17330989728508;NA;NA;"down";NA
"24129";"Tmem200c";"TMEM200C";NA;NA;1,17371700464335;NA;NA;"up";NA
"24742";"Trdn";"TRDN";NA;NA;-1,39783516236026;NA;NA;"down";NA
"3685";"Col5a2";"COL5A2";8;NA;1,04142537681724;NA;NA;"up";NA
"21100";"S1pr5";"S1PR5";2;NA;1,10897474500384;NA;NA;"up";NA
"7399";"Gpr176";"GPR176";NA;1,33757280721429;1,16155390380228;NA;"up";"up";NA
"12972";"Lilra6";"LILRB1";NA;1,59357547184941;1,0117851193723;NA;"up";"up";NA
"25768";"Vasn";"VASN";NA;NA;1,13979034738013;NA;NA;"up";NA
"23163";"Stra6";"STRA6";NA;NA;1,59508377299761;NA;NA;"up";NA
"9410";"Igf2bp3";"IGF2BP3";NA;NA;1,50984152580186;NA;NA;"up";NA
"2567";"Ccl3";"CCL18";1;1,50420182907777;1,52181267460934;NA;"up";"up";NA
"10713";"Igkc";"IGKV1-12";NA;NA;1,17219210788301;NA;NA;"up";NA
"20406";"Reg3a";"REG3A";NA;4,19264541245202;NA;NA;"up";NA;NA
"4781";"AY761185";"DEFA5";NA;4,09615087354743;NA;NA;"up";NA;NA
"1747";"Bmp3";"BMP3";7;-3,84330806579099;NA;NA;"down";NA;NA
"4825";"AY761185";"DEFA6";NA;3,74569821286707;NA;NA;"up";NA;NA
"6165";"Fam3b";"FAM3B";2;3,4604740820922;NA;NA;"up";NA;NA
"21932";"Slc26a2";"SLC26A2";8;-3,29841125519605;NA;NA;"down";NA;NA
"25347";"Ugt1a1";"UGT1A1";4;-3,18858535057084;NA;NA;"down";NA;NA
"78";"Abcg2";"ABCG2";NA;-2,99386771737524;NA;NA;"down";NA;NA
"5133";"Dnah8";"DNAH8";NA;2,9399029436512;NA;NA;"up";NA;NA
"11277";"Il21r";"IL21R";1;2,77993650326755;NA;NA;"up";NA;NA
"21434";"Serpina3a";"SERPINA3";NA;2,77734802985576;NA;NA;"up";NA;NA
"1054";"Aqp8";"AQP8";8;-2,65297393907404;NA;NA;"down";NA;NA
"17900";"Pla2g2d";"PLA2G2D";1;2,62330638364382;NA;NA;"up";NA;NA
"25870";"Vnn1";"VNN1";NA;2,53505163929122;NA;NA;"up";NA;NA
"2679";"Cd19";"CD19";NA;2,51514081563688;NA;NA;"up";NA;NA
"19424";"Prap1";"PRAP1";NA;-2,48527761661813;NA;NA;"down";NA;NA
"2755";"Cd72";"CD72";NA;2,48036855749347;NA;NA;"up";NA;NA
"5150";"Dnajb3";"DNAJB3";NA;-2,47015728947219;NA;NA;"down";NA;NA
"26135";"Xpnpep2";"XPNPEP2";NA;-2,46198360366509;NA;NA;"down";NA;NA
"11281";"Il22ra2";"IL22RA2";8;2,45143380488276;NA;NA;"up";NA;NA
"22048";"Slc3a1";"SLC3A1";NA;-2,43478652334152;NA;NA;"down";NA;NA
"21357";"Sell";"SELL";1;2,43378814571478;NA;NA;"up";NA;NA
"13291";"Ltf";"LTF";1;2,41901865555097;NA;NA;"up";NA;NA
"8827";"Hmgcs2";"HMGCS2";6;-2,40735863363343;NA;NA;"down";NA;NA
"25356";"Ugt1a2";"UGT1A5";NA;-2,38093113084386;NA;NA;"down";NA;NA
"25368";"Ugt1a10";"UGT1A9";NA;-2,37985106853938;NA;NA;"down";NA;NA
"2700";"Cd22";"CD22";NA;2,34959617842125;NA;NA;"up";NA;NA
"364";"Adgrg3";"ADGRG3";NA;2,33169308390928;NA;NA;"up";NA;NA
"25354";"Ugt1a2";"UGT1A4";NA;-2,3253914753072;NA;NA;"down";NA;NA
"17138";"Otop2";"OTOP2";NA;-2,32400582660465;NA;NA;"down";NA;NA
"21792";"Slc16a1";"SLC16A1";8;-2,31382956446685;NA;NA;"down";NA;NA
"25352";"Ugt1a2";"UGT1A3";NA;-2,31060433690311;NA;NA;"down";NA;NA
"17513";"Pde6a";"PDE6A";NA;-2,30721957480871;NA;NA;"down";NA;NA
"11581";"Jak3";"JAK3";NA;2,28819662891436;NA;NA;"up";NA;NA
"8384";"Havcr1";"HAVCR1";NA;-2,28137622263018;NA;NA;"down";NA;NA
"11302";"Il4i1";"IL4I1";2;2,27879295387408;NA;NA;"up";NA;NA
"7649";"Guca2a";"GUCA2A";6;-2,26409006903504;NA;NA;"down";NA;NA
"4154";"Cxcl13";"CXCL13";1;2,24288469540498;NA;NA;"up";NA;NA
"23980";"Tm6sf2";"TM6SF2";NA;-2,24082483501075;NA;NA;"down";NA;NA
"21004";"Rtel1";"RTEL1";NA;2,23614296585389;NA;NA;"up";NA;NA
"17330";"Pax5";"PAX5";NA;2,22471878938526;NA;NA;"up";NA;NA
"6409";"Fcrl5";"FCRL3";NA;2,22097585418817;NA;NA;"up";NA;NA
"2082";"C3";"C3";1;2,21098887137618;NA;NA;"up";NA;NA
"13036";"Lipc";"LIPC";NA;-2,21041641979654;NA;NA;"down";NA;NA
"3849";"Cr1l";"CR1";NA;2,20539158756909;NA;NA;"up";NA;NA
"24781";"Trhde";"TRHDE";NA;-2,17947413568926;NA;NA;"down";NA;NA
"7650";"Guca2b";"GUCA2B";2;-2,178479541636;NA;NA;"down";NA;NA
"22120";"Slc6a20a";"SLC6A20";NA;2,17617755017615;NA;NA;"up";NA;NA
"22088";"Slc51a";"SLC51A";NA;-2,17523704931643;NA;NA;"down";NA;NA
"24755";"Treml2";"TREML2";1;2,1715074958535;NA;NA;"up";NA;NA
"15186";"Nat8";"NAT8B";NA;-2,15404954594248;NA;NA;"down";NA;NA
"876";"Anpep";"ANPEP";NA;-2,14936731934155;NA;NA;"down";NA;NA
"13896";"Mep1a";"MEP1A";7;-2,14840429174482;NA;NA;"down";NA;NA
